source,title,link,date,n_visualizations,summary,year_month,year
Carriola de Marín,"El PSOE denuncia la cuarta subida en el coste de las obras del auditorio que ya está en los 5,8 millones de euros - Carriola de Marín",https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5641,2023-09-16,1668,"Qué lejos quedaron aquellos tiempos en que el gobierno local estimaba el coste del auditorio en 2 millones de euros. Esta semana han vuelto a incrementarlo en 415.000€, y ya estamos en los 5,8 millones de euros. Y lo peor de todo, que nos tememos que no será la última subida”",2023-09,2023
Carriola de Marín,Cartelera del Cine Seixo para este fin de semana - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5682,2023-09-22,1663,AMIGOS HASTA LA MUERTE: a las 19:15 y a las 21:00 horas,2023-09,2023
Carriola de Marín,El colegio Inmaculada abre este curso sus actividades extraescolares a alumnos externos al centro - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5604,2023-09-11,1654,"Hoy comienza un nuevo curso para los niños, niñas, adolescent4es y jóvenes de Marín que entrarán en sus respectivos centros con energía renovadas tras las vacaciones de verano que, la verdad, a muchos se le pasaron demasiado deprisa",2023-09,2023
Carriola de Marín,Concello y Diputación se unen para reformar el pabellón polideportivo de A Cañota mediante un convenio - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5675,2023-09-20,1645,"El concello utilizando un convenio con la Diputación Provincial dentro del programa PON2030 procederá a la reforma del Pabellón de La Cañota con una inversión de 663.000 euros considerando el proyecto como“vital para esta infraestructura, que mellorará o espazo en tres dimensións: eficiencia enerxética, habitabilidade e accesibilidade”.",2023-09,2023
Carriola de Marín,El Concello limita a 75.000 euros la inversión en la iluminación navideña de este año - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5752,2023-09-30,1624,La licitación para contratar la iluminación navideña de este año señala la cantidad de setenta y cinco mil euros la inversión máxima que hará el concello a cuyo gasto se unirán otros elementos de adorno y ambientación de la navidad local.,2023-09,2023
Carriola de Marín,La tarde de mañana viernes para visibilizar las enfermedades raras y apoyar a quien las sufre de algún modo - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5787,2023-09-05,1623,"Quien sufre alguna enfermedad de esas que se catalogan como “raras”, muchas de ellas con todo por delante para investigar sobre sus causas y sus soluciones, sabe lo que es pasarlo mal, bien por que la sufre uno, o porque eres un familiar en el que ves el sufrimiento. Pues mañana Marín será un referente para llamar la atención sobre este problema",2023-09,2023
Carriola de Marín,Fallecimiento de Cristóbal González Fernández a los 63 años de edad - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5673,2023-09-19,1618,,2023-09,2023
Carriola de Marín,El Marín C.F. de segunda autonómica perdió su choque en Sanxenxo pero los juveniles de la liga gallega regresaron con un valioso triunfo - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5658,2023-09-18,1609,"Los equipos del Marín C.F. que están iniciando la temporada en sus respectivas nuevas fases tras los ascenso de la pasad temporada, han conseguido resultados dispares ya que el de Segunda Autonómica ha perdido en Sanxenxo por 3 a 2 mientras que los juveniles de la Liga Gallega vencieron al Salgueiriños en Pontevedra por 0 a 2.",2023-09,2023
Carriola de Marín,El PSOE lamenta la negativa del gobierno del PP para que el comercio local disponga de un punto de entrega de paquetería - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5620,2023-09-13,1593,En 2020 quisimos que el Concello de Marín ayudase al comercio local instalando una taquilla inteligente que facilitase la entrega de paquetería y productos a sus clientes durante las 24 horas del día. El gobierno de María Ramallo dijo que no y ahora vemos cómo se están instalando en múltiples concellos de la provincia. El pasotismo con nuestro comercio local es máximo,2023-09,2023
Carriola de Marín,"Este fin de semana, la alameda Rosalìa de Castro presenta una degustación de productos del mar auspiciada por la Xunta - Carriola de Marín",https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5542,2023-09-01,1576,"Le llaman “foodtruck” porque debe ser más fácil de entender que “vehículo (o camión) con comida” y esta semana tendremos en la alameda Rosalía de Castro la actividad patrocinada por la Xunta, “Galicia sabe a mar”",2023-09,2023
Carriola de Marín,"El ""Xadrez Marín"" consigue ganar los torneos de Ferrol y Carballiño con los triunfos de Noa López y Miguel Santiago - Carriola de Marín",https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5695,2023-09-23,1535,"Tal como vaticinábamos hace unos días, la jovencísima Noa López, ajedrecista sub12 ha hecho un muevo podio en Ferrol mientras que Miguel Ángel Santiago hacía lo propio en Carballiño",2023-09,2023
Carriola de Marín,O domingo celebrarase no Pozo da Revolta o acto anual de lembranza a Carmen Pesqueira  alí fusilada no 36  - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5686,2023-09-22,1535,"A Asociación para a Recuperación da Memoria Histórica de Marín organiza o acto anual noPozo da Revolta, no lugar de Bagüín, que terá lugar o vindeirodomingo, día 24 de setembro, a partir das 13:00 h.A homenaxe ás veciñas e veciños que defenderon a liberdade durante o golpe de estado do 36 e a posterior represión franquista, contará coas intervencións de Enriqueta Otero e Carlos Villegas, integrantes da asociación, e do profesor, escritor e investigadorXosé Álvarez Castro, acompañados coa actuación musical de Botallecurri.",2023-09,2023
Carriola de Marín,El Marin Futsal de liga preferente vence en su primer partido al Cesures a domicilio tras un gran partido - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5666,2023-09-19,1531,,2023-09,2023
Carriola de Marín,Obradoiro de cerámica de Rexurdir de 1994 - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5677,2023-09-21,1509,"Corresponden las imágenes a un pequeño folleto de la asociación anunciando una exposición delobradoiro, en el que se dice textualmente""As pezas que compoñen esta mostra son o froito dunha continua investigación e desenrolo de puntos que compoñenunha programación básica deseñada polos monitores de alfarería e de escultura e cerámica, baseadas den aspectos de deseño, creatividade, (enerxía persoal do autor), e a coor a través dos esmaltes. Unha vez máis con esta mostra preténdese reforzar a idea do ""Obradoiro como centro de actividade social e como centro de investigación no campo da cerámica na comunidade de Marín"".",2023-09,2023
Carriola de Marín,Cartelera en el Cine de Seixo para este fin de semana - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5639,2023-09-15,1508,"*El Viaje de Ernest y Célestine, que se proyecta en horario de cinco y media de la tarde",2023-09,2023
Carriola de Marín,"Hoy, penúltimo día de la novena de La Patrona, habrá una memoria especial para los marineros fallecidos - Carriola de Marín",https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5573,2023-09-06,1506,"Hoy, penúltimo día de la novena de La Patrona, habrá una memoria especial para los marineros fallecidos",2023-09,2023
Carriola de Marín,Otro delfín muerto apareció esta tarde en la orilla de la Playa de Lapamán - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5685,2023-09-22,1502,,2023-09,2023
Carriola de Marín,La Misa de La Patrona se iniciará a las doce del mediodía con la participación del Coro Lembranzas - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5587,2023-09-08,1491,"Hoy es uno de los considerados días grandes de un pueblo sostenidos por la tradición como es el caso de la festividad de Santa María del Puerto, Patrona de Marín, que hace cinco o seis décadas era el día festivo más celebrado en el pueblo",2023-09,2023
Carriola de Marín,"Arrancan, tres licitaciones después, las ansiadas obras de Camiño Cividanes  - Carriola de Marín",https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5660,2023-09-18,1489,"Según explicaron en su día desde el concello cuando indicaban que ya tenían en su poder el proyecto específico para su reconstrucción,“Omuro que se atopa nesta zona está moi deteriorado polo paso do tempo e sobre todo polas malascondicións que se dan nesta ubicación polo seu ambiente mariño, que produce oxidación e hinchazón nas armaduras do muro actual. A solución que se propón no proxecto é a creación dun novo muro de sustentación do tramo feito en bloques regulares de pedra granítica, en filas paralelasdandosoluciónaorisco futuro de desprendementos e garántese unha boa capacidade de drenaxe”.",2023-09,2023
Carriola de Marín,Cuarta edición do programa “Galegas Dixitais” dirixido a mulleres que queren mellorar a dixitalización - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5578,2023-09-07,1489,"Tras o éxito polo interés suscitado no sector feminino nas anteriores edicións deste esmo curso, o concello organiza un novo curso de dixitalización que dará comenzo o día 18 finalizando o 30 de novembro",2023-09,2023
Carriola de Marín,La asociación de vecinos de Cantodarea “A Fonte” recibe en el concello información sobre mejoras en la zona - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5698,2023-09-23,1482,La concejala Marian Sanmartín recibió ayer en el concello a representantes de la asociación “A Fonte” de Cantodarea con las que repasó el momento en que se encuentran las demandas que frecuentemente hace el colectivo vecinal que suele ser bastante reivindicativo con el gobierno local en la búsqueda de mejoras para el populoso e histórico barrio de su ámbito,2023-09,2023
Carriola de Marín,El Grupo Airiños de San Xulián recibe una importante ayuda económica del Plan ENCE - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5747,2023-09-29,1476,"La ""Asociación Cultural Airiños de San Xulián” que realiza una actividad cultural considerable contando además con el grupo de gaitas y de baile“Airiños de San Xulián”de gran proyección dentro del folclore gallego, agradece públicamente la ayuda recibida de ENCE por medio de su Plan Social recientemente resuelto lo que considera como un verdadero patrocinio toda vez que supone una gran colaboración para el desarrollo de las actividades del colectivo y la proyección del grupo folclórico que necesita este tipo de apoyos económicos para mantener la calidad de sus instrumentos y vestuarios además de los viajes que proyectan por Galicia, España y el extranjero.",2023-09,2023
Carriola de Marín,La Escuela Naval celebra un acto interno de conmemoración de su 80 aniversario en Marín - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5640,2023-09-16,1450,"Durante el acto han tomado posesión de su cargo los Oficiales con Destinode Especial Responsabilidad para el Curso 2023-2024. Como inicio de curso, se ha llevado a cabo el nombramiento de alumnos brigadieres, sub-brigadieres y distinguidos.",2023-09,2023
Carriola de Marín,O BNG pide unha rstauración urxente do parque dos Sentidos polo estado de abandono no que se atopa - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5623,2023-09-13,1448,"Lucía Santos, manifesta que “o Parque dos Sentidos é unha zona verde urbana única, que atrae a centos de visitantes pola súa orixinalidade, mais debido á falta de mantemento apropiada, na actualidade as instalacións e a finca presentan un evidente estado de abandono.”",2023-09,2023
Carriola de Marín,El Marín C.F. inicia su andadura por la Segunda Autonómica con un injusto tropiezo al empatar a uno con el Bueu - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5608,2023-09-11,1447,"El primer partido del Marín C.F. en su nueva etapa ya que es un recién ascendido a la Segunda Autonómica tra la brillantísima campaña del pasado año, se saldó con un empate que, en cambio dejó muchas esperanzas en la grada ya que los buenenses tuvieron el santo de caa en su guardamete",2023-09,2023
Carriola de Marín,María Ramallo destaca su acción de gobierno durante los cien primeros días de mandato en esta legislatura - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5709,2023-09-24,1440,"“O primeiro que quixemos facer-indicó Ramallo-foi marcar a estratexia, marcar unhas metase por iso, aprobamos aAxenda Urbanaque marcará o camiño coa súa diagnose, estratexia e plan de accióne, apartir de aí, toca ir avanzando nos proxectos esenciais para a vila”.",2023-09,2023
Carriola de Marín,El Parque Azul contará con un magnífico “skatepark” en cuanto se consiga la financiación para consolidar el proyecto - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5598,2023-09-10,1436,El Parque Azul de Cantodarea cuenta con un parque de patinaje de los denominados“skatepark”que se ha quedado pequeño sobre todo después de que se eliminó el que estaba donde se construye en Auditorio y el concello ha encargado un proyecto de ampliación y mejora que ya está listo,2023-09,2023
Carriola de Marín,"La Banda de Música de Marín inaugura mañana domingo el curso con un concierto en la alameda a las 18,30 horas - Carriola de Marín",https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5756,2023-09-30,1433,"La Banda de Música de Marín inicia mañana domingo, festividad de San Miguel en Marín, el curso como lo acabó hace un par de meses, y es ofreciendo un concierto en la Alameda Rosalía de Castro a las seis y media de la tarde",2023-09,2023
Carriola de Marín,La demolición del fallido mercado de Cantodarea más cerca al solventar Naturgy el problema eléctrico - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5627,2023-09-14,1431,El esqueleto de lo que iba a ser el mercado de Cantodarea hace décadas y quedó en nada será derribado próximamente tras solventarse la eliminación de la línea de media tensión por la empresa eléctrica que tuvo que solventar un largo y complicado proceso,2023-09,2023
Carriola de Marín,La tecnología Led se impone en el vial de playas con 72 nuevas luminarias y una inversión de 100.000 euros - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5795,2023-09-06,1428,El ayuntamiento acaba de renovar la iluminación del Vial de Playas mediante la instalación de setenta y dos luminarias de tecnología LED invirtiendo en esta mejora un total de cien mil euros dentro del “Plan de Sostenibilidad Turística“,2023-09,2023
Carriola de Marín,El Mercado de Abastos ya luce la restauración de sus históricas puertas financiada con fondos de la Diputación Provincial - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5772,2023-09-03,1412,Casi 43.000 euros se importó la restauración de las puertas de hierro del mercado municipal de abastos obra que se llevó a cabo con una subvención de la Diputación provincial de 42.700 euros,2023-09,2023
Carriola de Marín,Las obras de los baños en la nave de los remeros del Ría de Marín obligan al club a entrenar al aire libre y llevar el material a sus casas - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5701,2023-09-23,1410,,2023-09,2023
Carriola de Marín,El Museo Torres acogerá una exposición que recoge los 75 años de historia del Marín C.F. presentada ayer - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5745,2023-09-29,1408,El Marín C.F. cumplió este verano setenta y cinco años de existencia y el Club tiene organizada una exposición que dese el día 4 y hasta el 31 de octubre estará abierta al público en el Museo Torres,2023-09,2023
Carriola de Marín,Botón de Ancla presentarà en Ourense sus dos eventos gastronómicos “Marín Pincho a Pincho” y “Peixe Raia”  - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5687,2023-09-22,1406,El Salón Internacional Gastronómico“Xantar”de Ourense a invitado a la asociación marinense “Botón de Ancla” a participar en el evento por lo que el colectivo marinense que preside Manuel Area ofrecerá información sobre los eventos gastronómicos que a lo largo dle año organiza en Marín que son la“Exaltación do Peixe Raia”y el“Marín Pincho a Pincho”,2023-09,2023
Carriola de Marín,Maquinaria pesada acomete un necesario desbroce en la PO-313 - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5704,2023-09-24,1404,,2023-09,2023
Carriola de Marín,El ayuntamiento destina 22.000 euros para ayudar en su labor asistencial a las ONGs locales de carácter social   - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5619,2023-09-13,1401,Renovación de datos das familiasyaumento de precio de losalimentos,2023-09,2023
Carriola de Marín,Marcos Gago cierra hoy en el Museo el ciclo sobre la Biblia con la conferencia “¿Historia o Mito?” - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5742,2023-09-28,1392,"La Semana de la Biblia organizada por la Iglesia Evangélica de Marín termina hoy, en cuento a las conferencia del programa se refiere con una conferencia de Marcos Gago mientras se mantiene la exposición bíblica en la instalación del Museo Torres",2023-09,2023
Carriola de Marín,"El grupo socialista pide que las escuelas deportivas se amplíen a especialidades de arte, tecnología y naturaleza - Carriola de Marín",https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5612,2023-09-12,1388,"Tras la presentación la pasada semana de las veinticinco Escuelas Deportivas Municipales de los más diversos tipos. El grupo socialista, reconociendo la buena estructura de dicha oferta, propone la ampliación a nuevas especialidades en las áreas de arte, naturaleza y tecnología.",2023-09,2023
Carriola de Marín,El Colegio Inmaculada abre sus puertas del 18 al 21 para mostrar su plan de actividades extraescolares abiertas - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5628,2023-09-14,1380,,2023-09,2023
Carriola de Marín,Nueva queja por el estado de suciedad del parque de Seixo - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5833,2023-09-13,1364,De una vecina de Seixo nos llega una nueva queja por el mal estado de limpieza que “luce” el parque de zona prácticamente a diario.Un aparato W.C. para las gaviotas,2023-09,2023
Carriola de Marín,TRIBUNA ABERTA : Un pouco de rigor señor Pazos Lamoso - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5802,2023-09-07,1363,"Sen xestión, sen traballo, sen estabilidade financeira e sen visión e estratexia política non tivéramos conseguido nin os fondos de Marín Dusi, nin os fondos Next Generation, nin os fondos do Plan de Sostibilidade Turística, nin os convenios con outras administracións, como a Xunta de Galicia ou a Deputación de Pontevedra. Tócanos axustar un pouco os impostos municipais porque estamos nunha situaciónexcepcional e hai que adaptarse á realidade dos tempos e do mercado, facéndoo pouco apouco e tratando de que o peto dos marinenses o note o menos posible.",2023-09,2023
Carriola de Marín,O escritor Xosé Monteagudo falará hoxe á tarde no Ateneo Santa Cecilia sobre o seu libro “Vémonos mañá” - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5777,2023-09-04,1356,"Esta tarde,ás 18:30, o Ateneo Santa Cecilia contará coa presenza do escritorXóse Monteagudo que falará do seu libroVémonos mañá (Xerais, 2023).",2023-09,2023
Carriola de Marín,Detrás del torneo de padel que el día 9 se celebra en el San Narciso está el apoyo a la lucha contra la enfermedad de Duchenne - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5554,2023-09-02,1349,"Un torneo de padel que se celebra el sábado día 9 en las instalaciones del SEI San Narciso en su segunda edición es, además de una prueba deportiva, la apuesta por apoyar la lucha contra la enfermedad de “Duchenne”, una de esas dolencias extrañas que tienen todo por investigar y todo por apoyar a las familias y los enfermos que la padecen",2023-09,2023
Carriola de Marín,O deputado nacionalista Paulo Ríos traslada ao parlamento galego a situación precaria do Centro de Saúde de Marín - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5644,2023-09-16,1340,Paulo Ríos critica “a política de parches” do PP que conduce ao desmantelamento da Atención Primariaeafirma que o SERGAS coñecía de antemán o número de xubilacións e previsións de vacacións  pero  non tomou medidas e seguiu sobrecargando ao persoal.,2023-09,2023
Carriola de Marín,A punto de comenzar en Vigo la realidad para el EnceMarín Futsal que no ha tenido buenos inicios de pretemporada - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5568,2023-09-05,1336,"No importan o no debieran importar los tres resultados adversos obtenidos en otros tantos amistosos de pretemporada por el equipo marinense, y sí que esos enfrentamientos hayan servido a los técnicos para conocer mejor a la nueva plantilla y a las jugadoras para que se en cuenta que no regalan nada en ninguna parte.",2023-09,2023
Carriola de Marín,Comienza la actividad de la temporada para el histórico Marín C.F. este fin de semana - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5577,2023-09-07,1334,,2023-09,2023
Carriola de Marín,El EnceMarín Futsal continúa su preparación y hoy se enfrentará al Santa Luzía en Portugal en un amistoso - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5556,2023-09-02,1326,"Con casi cuatro semanas de entrenamiento, el Ence Marín Fui tdl continua su sesión de partidos amistosos esta tarde. Seráen Viana do Castelo, Pabellón José Natario, frente al equipo del Santa Luzia FutebolClube",2023-09,2023
Carriola de Marín,Primer escollo a salvar hoy para el EnceMarín Futsal que se enfrenta a laas murcianas del STV Roldán - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5647,2023-09-16,1315,Se abre el tercer ciclo del Ence Marín Futsal en la Primera División Femenina de fútbol sala. Se inicia la  tercera campaña de la entidad marinense en la élite con el firme propósito una vez más de la permanencia.,2023-09,2023
Carriola de Marín,El concejal del BNG Souto Piñeiro propone mejoras de gestión ecológica de residuos - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5809,2023-09-08,1311,"Conseguir un Marín más limpio en consideración del concejal del BNG José Luis Souto Piñeiro, es una propuesta de gestión ecológica que su grupo municipal, el BNG, hace de los residuos en Marín y para ello el edil nacionalista presentó recientemente una moción en ese sentido para ser tratada por el Pleno.",2023-09,2023
Carriola de Marín,El parque Eguren se convirtió ayer en una gran pista de aprendizaje de circulación y auxilio para la grey infantil - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5810,2023-09-08,1310,,2023-09,2023
Carriola de Marín,Las asociaciones y entidades marinenses deberán renovar su registro en el Concello para actualizar el directorio - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5739,2023-09-28,1307,"El ayuntamiento, consciente de la importancia de  las asociaciones y entidades de toda índole que mantienen relación con el ente municipal, ha decidido renovar el directorio de las mismas para actualizar los datos, incorporar a las que todavía no estén registradas y eliminar a aquellas que han desaparecido o no tienen actividad adecuada",2023-09,2023
Carriola de Marín,El EnceMarín futsal inicia la temporada en Vigo con el partido de clasificación para la copa de la Reina - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5592,2023-09-09,1306,"Llega el estreno de competición oficial para el Ence Marín Futsal. Serán los cuartos de final de la Copa Galicia en la que se enfrentara al CD CD Mosteiro Bembrive de Vigo, equipo de Segunda División.",2023-09,2023
Carriola de Marín,Empieza la “Liga Ranking Pádel” este fin de semana mientras se mantiene abierto el plazo de inscripción - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5575,2023-09-07,1306,"Este fin de semana comienzaen las instalaciones del SEI San Narcisola Liga Ranking Pádel, una de las mejores competiciones de pádel en Galicia, cuenta con un total de 225 jugadores de diversos lugares de la provincia, la liga coordinada por Esteban Pérez",2023-09,2023
Carriola de Marín,Últimos días para visitar la exposición sobre la primera fase de la historia del Marín CF en el Museo Torres - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5840,2023-09-15,1305,Últimos días para visitar la primera parte de la exposición sobre la historia del Marín C.F. que acaba de cumplir setenta y cinco años de existencia y que dará paso a la segunda correspondiente al período de la trayectoria del club a partir de año 1995,2023-09,2023
Carriola de Marín,La Xunta invierte cerca de 100.000 € en los centros comerciales abiertos de Marín y Pontevedra - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5549,2023-09-01,1304,El delegado territorial visitó la Asociación Centro Comercial Local Estrela de Marín que recibió 52.000 euros en el marco de estas ayudas a entidades sin ánimo y lucro,2023-09,2023
Carriola de Marín,Cartelera en el Cine de Seixo para este fin de semana - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5749,2023-09-28,1300,"*Me he tragado un extraterrestre, que se proyecta en horario de cinco y media de la tarde",2023-09,2023
Carriola de Marín,LA QUEJA: Vecinos de la calle Lameira critican el estado en que se encuentra el parque infantil de la zona - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5651,2023-09-17,1298,"Para este apartado de quejas en Carriola, llega una de  vecinos de la calle Lameira que consideran“inaceptable el estado del parque situado en la zona”.Y así dicen:",2023-09,2023
Carriola de Marín,El Ence Marín se enfrenta hoy al Torreblanca de Melilla que trae en su portería a la exmarinense Silvia Aguete - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5839,2023-09-14,1297,"Una vez confirmada laclasificaciónpara octavos en la Copa de la Reina llega con apenas 45 horas de descanso el quinto choque de liga de la PrimeraDivisiónFemenina. Exigente duelo para el Ence Marín Futsal que debe recibir al Torreblanca Melilla Ciudad del Deporte FS, que como ya ocurrió en la campaña 2022-23 aspira a clasificarse para los play-offs por el titulo, aunque está vez parece que tendrá más competencia.",2023-09,2023
Carriola de Marín,El Club de Opinión Portocelo celebra con el concello el ochenta aniversario de la llegada de la Escuela Naval - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5645,2023-09-15,1296,A la conferencia ofrecida por el periodista López Torre en pasado miércoles en el Museo Torres le siguió en la tarde de hoy  la segunda parte del homenaje del Club de Opinión Portocelo a la Escuela Naval por su 80 aniversario en Marín.,2023-09,2023
Carriola de Marín,"La Semana de la Biblia, que fue presentada ayer, contiene hoy una conferencia de Héber Torres sobre El Paraíso Perdido” - Carriola de Marín",https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5723,2023-09-26,1295,"El Museo Torres acoge esos días la Semana de la Biblia, que fue presentada ayer , y hoy tendrá como centro la primera de las conferencias a cargo del periodista y teólogo Héber Torres que hablará sobre el tema “El Paraíso Perdido”",2023-09,2023
Carriola de Marín,El Marín Futsal masculino de Liga Preferente se consolida como lider tras su tercer triunfo esta vez en Tuy - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5773,2023-09-03,1276,MarínFutsal deLiga Preferente en una nueva jornada como visitanteregresa con tres puntos de oro de Tui con lo que se consolida como líder de la competición.,2023-09,2023
Carriola de Marín,"“Volta ao cole con Estrela”, campaña de promoción do Centro Comercial Aberto de Marín - Carriola de Marín",https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5541,2023-09-01,1265,"Dessw hoxe día 1 ao 20 de setembro, poñemos en marcha a promoción""Volta ao Cole con Estrela"". Esta Campaña pretende premiar a fidelidade dos clientes, transmitíndolle aos consumidores un atractivo promocional que incentive a realización das compras nos establecementos asociados, ofrecendo a posibilidade de acadar importantes premios.Deste xeito, sortearase un total de 300€ en tarxetas regalo do Comercio do Morrazo: unha tarxeta de 100€, 2 de 50€ e 5 de 20€.",2023-09,2023
Carriola de Marín,La Escuela Naval Militar inicia el curso académico y avanzan las obras de renovación de la explanada interior - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5545,2023-09-01,1259,"Con la incorporación de los alumnos veteranos en el día de ayer, la Escuela Naval Militar inicia el curso académico en el denominado “Centro Universitario de la Defensa en la E.N.M.” que tendrá su final el 31 de julio del próximo año",2023-09,2023
Carriola de Marín,El Pleno de esta semana tratará el asunto de la creación de un organismo supramunicipal de gestión del agua entre los concellos que la comparten - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5614,2023-09-12,1258,La gestión del agua que consumimos los vecinos de los concellos del entorno deberá pasar a un organismo supraminicipal para que ninguno de ellos tenga supremacía sobre los demás y cada uno aporte lo que tenga que aportar según se estime de forma común,2023-09,2023
Carriola de Marín,Queja en Seixo por la falta de servicios en la alameda al estar cerrada la Casa de Cultura - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5625,2023-09-14,1256,"Nos llega desde Seixo, con ruego de publicación,  una la queja de una persona con respecto a la falta de servicios en la Alameda a pesar de la cantidad de niños y niñas que acuden allí a jugar, queja que transcribimos íntegramente:",2023-09,2023
Carriola de Marín,El Concello fomentará el empadronamiento de vecinos abriendo una campaña telemática de información - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5667,2023-09-19,1250,El descenso de población que se viene registrando no solo en Marín sino en otros muchos municipios no es una buena noticia. Hay varios motivos que lo generan pero uno de ellos es la presencia en la villa de personas e incluso familias que no se encuentran empadronadas.,2023-09,2023
Carriola de Marín,"Campeonex, película que ofrece hoy el Cine de Seixo - Carriola de Marín",https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5580,2023-09-07,1237,"El Cine Seixo proyecta esta tarde, a partir de lss ocho la película “Campeonex”",2023-09,2023
