source,date,link,n_comments,title,comment_1_author,comment_1_location,comment_1_date,comment_1_text,comment_1_likes,comment_1_dislikes,comment_2_author,comment_2_location,comment_2_date,comment_2_text,comment_2_likes,comment_2_dislikes,comment_3_author,comment_3_location,comment_3_date,comment_3_text,comment_3_likes,comment_3_dislikes,comment_4_author,comment_4_location,comment_4_date,comment_4_text,comment_4_likes,comment_4_dislikes,comment_5_author,comment_5_location,comment_5_date,comment_5_text,comment_5_likes,comment_5_dislikes,comment_6_author,comment_6_location,comment_6_date,comment_6_text,comment_6_likes,comment_6_dislikes,comment_7_author,comment_7_location,comment_7_date,comment_7_text,comment_7_likes,comment_7_dislikes,comment_8_author,comment_8_location,comment_8_date,comment_8_text,comment_8_likes,comment_8_dislikes,comment_9_author,comment_9_location,comment_9_date,comment_9_text,comment_9_likes,comment_9_dislikes,comment_10_author,comment_10_location,comment_10_date,comment_10_text,comment_10_likes,comment_10_dislikes,comment_11_author,comment_11_location,comment_11_date,comment_11_text,comment_11_likes,comment_11_dislikes,comment_12_author,comment_12_location,comment_12_date,comment_12_text,comment_12_likes,comment_12_dislikes,comment_13_author,comment_13_location,comment_13_date,comment_13_text,comment_13_likes,comment_13_dislikes,comment_14_author,comment_14_location,comment_14_date,comment_14_text,comment_14_likes,comment_14_dislikes,comment_15_author,comment_15_location,comment_15_date,comment_15_text,comment_15_likes,comment_15_dislikes
La Voz de Galicia,2024-12-06T00:00:00,https://www.lavozdegalicia.es/noticia/pontevedra/marin/2024/12/06/musica-luces-anticipan-navidad/0003_202412P6C3992.htm,0,Música y luces anticipan la Navidad,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
La Voz de Galicia,2024-12-04T00:00:00,https://www.lavozdegalicia.es/noticia/pontevedra/marin/2024/12/04/marfrio-realizara-ampliacion-capital-3-millones-afianzar-plan-inversions-industriales/00031733311641528568158.htm,1,Marfrio realizará una ampliación de capital de 3 millones para afianzar su plan de inversiones industriales,Blanco&Negro,VIGO,,"Blanco&Negro hace 5 meses. MARFRIO Innovar o morir, estos tipos sin mucha preparación que gestionan el consejo de administración de Marfrio cren que con tres milloncentes solucionan el problema. Hay que pensar a lo grande y buscar otro tipo de financiación como pudiera ser el BME, para financiarse sin dependencias y con bajo coste. Por estos motivos la industria pesquera termina siempre con concurso de acredores o en perdidas.",1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
La Voz de Galicia,2024-11-30T00:00:00,https://www.lavozdegalicia.es/noticia/pontevedra/2024/11/30/span-langgl-carpa-do-circo-pinocho-fai-parada-cantodarea-span/0003_202411P30C10997.htm,0,A carpa do Circo de Pinocho fai parada en Marín,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
La Voz de Galicia,2024-11-30T00:00:00,https://www.lavozdegalicia.es/noticia/pontevedra/2024/11/30/jura-bandera-escuela-naval-marin-recuerdo-valencia/0003_202411P30C7993.htm,1,Jura de bandera en la Escuela Naval de Marín con un recuerdo a Valencia,mrga-1124651120,,,desde A CORUÑA hace 5 meses. Princesa Leonor La princesa estaba presente. Formó y desfiló junto a sus compañeros.,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
La Voz de Galicia,2024-11-30T00:00:00,https://www.lavozdegalicia.es/noticia/pontevedra/2024/11/30/pleno-provincial-prorroga-plan-concellos-insta-ministerio-congelar-tarifas-autopista-ap-9/0003_202411P30C5995.htm,0,El pleno de la Diputación de Pontevedra insta al Ministerio a congelar las tarifas de la autopista AP-9,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
La Voz de Galicia,2024-11-24T00:00:00,https://www.lavozdegalicia.es/noticia/pontevedra/marin/2024/11/24/marin-span-langglinstan-ao-concello-comprometa-co-estudo-da-obra-meijon-areaspan/0003_202411P24C5997.htm,0,Instan ao Concello de Marín a que se comprometa co estudo da obra de Meijón Area,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
La Voz de Galicia,2024-11-22T00:00:00,https://www.lavozdegalicia.es/noticia/pontevedra/2024/11/22/mozos-arousa-pepe-solla-ana-peleteiro-gomez-noya-premios-monos-oro/00031732261867999840891.htm,0,"Mozos de Arousa, Pepe Solla, Ana Peleteiro o Gómez Noya, premios Monos de Oro",,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
La Voz de Galicia,2024-11-21T00:00:00,https://www.lavozdegalicia.es/noticia/pontevedra/morana/2024/11/21/convocan-manifestacion-25n-salida-plaza-ferreria/0003_202411P21C4995.htm,0,Convocan una manifestación el 25N con salida desde la plaza de A Ferrería,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
La Voz de Galicia,2024-11-17T00:00:00,https://www.lavozdegalicia.es/noticia/pontevedra/marin/2024/11/17/span-langgl-roteiro-punto-final-das-xornadas-deste-2024span/0003_202411P17C10995.htm,0,Un roteiro como punto final das Xornadas de protección e posta en valor do patrimonio de San Xián,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
La Voz de Galicia,2024-11-17T00:00:00,https://www.lavozdegalicia.es/noticia/deza/2024/11/17/vida-paralisis-cerebral-tu-mama-guerrera-puede-cuidar/0003_202411D17C8993.htm,0,La vida con parálisis cerebral cuando tu «mamá guerrera» ya no te puede cuidar,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
La Voz de Galicia,2024-11-17T00:00:00,https://www.lavozdegalicia.es/noticia/pontevedra/2024/11/17/vida-paralisis-cerebral-tu-mama-guerrera-puede-cuidar/0003_202411P17C3993.htm,5,La vida con parálisis cerebral cuando tu «mamá guerrera» ya no te puede cuidar,ImpasibleelAdemán,,,"ImpasibleelAdemán Blas hace 6 meses. Hay dos noticias Y dos realidades. Ambas se podrían calificar como hermosas y valientes. Dos familias, una con 8 hijos y una crianza por delante y la otra , con 3personas donde las circunstancias les obligan no a criarse, sinó a depender . En el medio LA XUNTA . A ver si tiene la misma empatía y la misma fluidez ADMINISTRATIVA para ver las necesidades de la segunda , que son TAN NECESARIAS y CATÓLICAS como las de la primera necesitan ese apoyo YA ( a una de esas personas ,se le negó la primera intentona , y como ella hay muchas más ) XUNTA ES PA BI LA",10,2,Conlazo,SANTIAGO,,Conlazo hace 6 meses. Esperemos que sus testimonios sirvan para ayudarles a obtener ese poquito de independencia que piden. Falta mucho acompañamiento y ayuda para personas y familias en estas situaciones.,14,2,123LoSada,SANTIAGO,,123LoSada hace 6 meses. Ojalá Ojalá tengan suerte. Supongo que habrá mucha demanda por eso han quedado fuera en la primera tanda.,7,3,keenkong,,,"keenkong desde A CORUÑA hace 6 meses. Gracias La Voz Gracias por poñer cara ao drama familiar de tantas familias coraxe. Que aumenten os investimentos en políticas sociais está na nosa man cando imos votar. Tamén no día a día. A soidade é un grande problema destas familias. Às veces unha visita, un café, unha chamada, axudan a estas familias na súa dura loita diarias. Non miremos para outro lado!",16,2,lrah1074,,,"hace 6 meses. MADRES Este artículo, hace eco a una realidad que yo, como profesional de los servicios sociales he vivido junto a ell@s durante muchos años. Son historias de amor y coraje, que te ponen el corazón blandito y que te hacen ver y recordar a diario, que nuestra administración, no responde a las llamadas de auxilio de las personas que tanto precisan de ella; cuando faltan esos abrazos y cuidados de sus mamás..., cuando ellas ya no están...",23,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
La Voz de Galicia,2024-11-17T00:00:00,https://www.lavozdegalicia.es/noticia/pontevedra/marin/2024/11/17/goleada-guadalcacin-marin-futsal-queda-punto-descenso/0003_202411P17C8992.htm,0,Goleada del Guadalcacín a un Marín Futsal que se queda a un punto del descenso (7-2),,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
La Voz de Galicia,2024-11-16T00:00:00,https://www.lavozdegalicia.es/noticia/pontevedra/marin/2024/11/16/segundo-festival-cine-do-mar-celebrara-23-29-junio-marin/0003_202411P16C8991.htm,0,El segundo Festival Cine do Mar se celebrará del 23 al 29 de junio en Marín,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
La Voz de Galicia,2024-11-14T00:00:00,https://www.lavozdegalicia.es/noticia/pontevedra/pontevedra/2024/11/14/terras-pontevedra-deja-existir-acuerdo-unanime-concellos-participantes/0003_202411P14C4991.htm,0,Terras de Pontevedra deja de existir por acuerdo unánime de los concellos participantes,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
La Voz de Galicia,2024-11-14T00:00:00,https://www.lavozdegalicia.es/noticia/pontevedra/2024/11/14/span-langgleva-gutierrez-presenta-discreta-beleza-dos-tulipansspan/0003_202411P14C5996.htm,0,Eva Gutiérrez presenta en Marín «A discreta beleza dos tulipáns»,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
La Voz de Galicia,2024-11-14T00:00:00,https://www.lavozdegalicia.es/noticia/pontevedra/poio/2024/11/14/parte-valencia-trailercargado-donaciones-recogidas-poio-marin-damnificados-dana/0003_202411P14C6992.htm,0,Parte hacia Valencia un tráiler cargado con las donaciones recogidas en Poio y Marín para damnificados por la dana,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
La Voz de Galicia,2024-11-13T00:00:00,https://www.lavozdegalicia.es/noticia/pontevedra/marin/2024/11/13/span-langglas-xornadas-xan-montenegro-centranse-na-figura-do-neopetroglifeiro-jose-meijonspan/0003_202411P13C2992.htm,0,As Xornadas Xan Montenegro céntranse na figura do neopetroglifeiro José Meijón,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
La Voz de Galicia,2024-11-13T00:00:00,https://www.lavozdegalicia.es/noticia/vigo/2024/11/13/empresario-sector-pesquero-acusado-alzamiento-bienes-siempre-pague-mundo/00031731453559488600251.htm,0,El empresario del sector pesquero acusado de alzamiento de bienes: «Siempre pagué a todo el mundo»,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
La Voz de Galicia,2024-11-10T00:00:00,https://www.lavozdegalicia.es/noticia/pontevedra/pontevedra/2024/11/10/repaso-planes-locales-salud-mejora-lastrada-presion-asistencial/0003_202411P10C3991.htm,0,"Repaso a los planes locales de salud, una mejora lastrada por la presión asistencial",,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
La Voz de Galicia,2024-11-09T00:00:00,https://www.lavozdegalicia.es/noticia/pontevedra/pontevedra/2024/11/09/prision-autor-apunalamiento-garaje-marin/00031731161845581346634.htm,0,Prisión para el autor del apuñalamiento en un garaje de Marín,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
La Voz de Galicia,2024-11-09T00:00:00,https://www.lavozdegalicia.es/noticia/pontevedra/pontevedra/2024/11/09/xornada-magostos-contorna-pontevedresa/0003_202411P9C10992.htm,0,Xornada de magostos por toda a contorna de Pontevedra,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
La Voz de Galicia,2024-11-09T00:00:00,https://www.lavozdegalicia.es/noticia/pontevedra/pontevedra/2024/11/09/victima-apunalamiento-marin-recibio-once-cuchilladas/0003_202411P9C6992.htm,0,La víctima del apuñalamiento de Marín recibió once cuchilladas,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
La Voz de Galicia,2024-11-03T00:00:00,https://www.lavozdegalicia.es/noticia/barbanza/2024/11/03/puebla-apuesta-condicion-invicto-examen-nivel-casa-ante-flavia/0003_202411B3C10997.htm,0,El Puebla apuesta su condición de invicto con un examen de nivel en casa ante el Flavia,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
La Voz de Galicia,2024-11-03T00:00:00,https://www.lavozdegalicia.es/noticia/pontevedra/poio/2024/11/03/magostos-lourido-poio-san-xulian-marin/0003_202411P3C10996.htm,0,"Magostos en Lourido, Poio, e en San Xulián, Marín",,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
La Voz de Galicia,2024-11-03T00:00:00,https://www.lavozdegalicia.es/noticia/pontevedra/2024/11/03/inesperada-casualidad/0003_202411P3C12991.htm,0,Inesperada casualidad,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
La Voz de Galicia,2024-10-31T00:00:00,https://www.lavozdegalicia.es/noticia/pontevedra/2024/10/31/homenajes-silenciosos-pontevedra-bueu-marin-fallecidos-dana/00031730379108439788959.htm,0,"Homenajes silenciosos en Pontevedra, Bueu y Marín a los fallecidos por la dana",,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
La Voz de Galicia,2024-10-30T00:00:00,https://www.lavozdegalicia.es/noticia/barbanza/ribeira/2024/10/30/narcobarco-nuevo-matinal-ribeira-sigue-navegando-juzgados/0003_202410B30C3991.htm,0,El narcobarco Nuevo Matinal de Ribeira navega en los juzgados 33 años después,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
La Voz de Galicia,2024-10-30T00:00:00,https://www.lavozdegalicia.es/noticia/pontevedra/marin/2024/10/30/retiran-arboles-caidos-realizan-labores-mantenimiento-finca-briz/0003_202410P30C3992.htm,0,El Concello de Marín retira árboles caídos y realiza labores de mantenimiento en la Finca de Briz,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
La Voz de Galicia,2024-10-27T00:00:00,https://www.lavozdegalicia.es/noticia/pontevedra/2024/10/27/span-langglunha-cita-inesquecible-terrorifica-grandes-pequenos-na-finca-brizspan/0003_202410P27C10993.htm,0,Unha cita inesquecible e terrorífica para grandes e pequenos na Finca de Briz de Marín,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
La Voz de Galicia,2024-10-27T00:00:00,https://www.lavozdegalicia.es/noticia/pontevedra/vilaboa/2024/10/27/sdv-cabo-union-protagonizan-derbi-altura-puntos-valiosos-juego/0003_202410B27C10992.htm,0,SDV Cabo y Unión protagonizan un derbi de altura y con puntos muy valiosos en juego,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
La Voz de Galicia,2024-10-27T00:00:00,https://www.lavozdegalicia.es/noticia/somosmar/2024/10/27/causa-villa-pitanxo-llega-epilogo-declarar-ultimos-testigos/0003_202410G27P32991.htm,0,La causa del Villa de Pitanxo llega a su epílogo al declarar los últimos testigos,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
La Voz de Galicia,2024-10-26T00:00:00,https://www.lavozdegalicia.es/noticia/ferrol/ferrol/2024/10/26/paloma-lago-nuria-espasandin-poder-chicas-ferrol-moda/0003_202410F26C7994.htm,2,"Paloma Lago y Nuria Espasandín, el poder de las chicas: «Ferrol está muy de moda»",ImpasibleelAdemán,,,"ImpasibleelAdemán Blas hace 7 meses. ""Paloma ,que me han dicho que es de goma. AECC y Moda = Vale + Desfile luego MEJOR AECC Moda Promo de empresario privado + Pp= INDIGESTIÓN",1,3,erep-1522592960,FERROL,,hace 7 meses. Paloma Lago Todo por Ferrol el 90 por ciento del año...,2,2,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
La Voz de Galicia,2024-10-26T00:00:00,https://www.lavozdegalicia.es/noticia/pontevedra/2024/10/26/paisaje-vela-bote-polbeiro-infiltra-museo/0003_202410P26C10998.htm,0,Un paisaje pintado sobre la vela de un bote polbeiro se infiltra en el Museo de Pontevedra,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
La Voz de Galicia,2024-10-26T00:00:00,https://www.lavozdegalicia.es/noticia/pontevedra/pontevedra/2024/10/26/nodosa-lidera-renovacion-flota-ultima-entrega-argos-berbes/0003_202410P26C8991.htm,0,Nodosa lidera la renovación de la flota de altura y ultima la entrega del Argos Berbés este otoño,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
La Voz de Galicia,2024-10-25T00:00:00,https://www.lavozdegalicia.es/noticia/pontevedra/2024/10/25/dos-meses-preparativos-cita-terrorifica-briz/0003_202410P25C5991.htm,0,Dos meses de preparativos para la cita «más terrorífica» de la Granxa de Briz,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
La Voz de Galicia,2024-10-22T00:00:00,https://www.lavozdegalicia.es/noticia/pontevedra/2024/10/22/lores-ve-luces-sombras-proyecto-presupostos-xunta/0003_202410P22C2991.htm,0,Lores ve «luces e sombras» en el proyecto de Presupostos de la Xunta para Pontevedra,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
La Voz de Galicia,2024-10-22T00:00:00,https://www.lavozdegalicia.es/noticia/pontevedra/2024/10/22/adicam-difunde-servicios-mesa-informativa-musica-gaitas/0003_202410P22C3993.htm,0,Adicam difunde sus servicios en una mesa informativa en Pontevedra con música de gaitas,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
La Voz de Galicia,2024-10-20T00:00:00,https://www.lavozdegalicia.es/noticia/pontevedra/pontevedra/2024/10/20/raquel-carragal-puro-rock-and-roll-paro-llover-seis-horas-reto-desbloqueado/00031729423436991120188.htm,0,"Raquel Carragal: «Fue puro rock and roll, no paró de llover en las seis horas. Pero reto desbloqueado»",,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
La Voz de Galicia,2024-10-21T00:00:00,https://www.lavozdegalicia.es/noticia/pontevedra/bueu/2024/10/21/bng-pide-gobierno-convierta-faro-isla-ons-museo/0003_202410P21C1992.htm,7,El BNG pide al Gobierno que convierta el faro de la isla de Ons en un museo,Ostras Pedrin,VIGO,,Ostras Pedrin hace 7 meses. El ppvox propone hacer una procesión.,13,2,REPUBLICA GALEGA,,,"REPUBLICA GALEGA desde A CORUÑA hace 7 meses. Conservar o patrimonio Galego é importante, estar en contra denota só pura brutalidade.",29,4,slle7096,,,"desde A Coruña hace 7 meses. Buena idea !!!! un museo para enseñar a la gente el gigantesco daño que ha hecho el comunismo en el planeta: los millones de muertos, el hambre, la miseria, la falta de libertades y derechos...muy buena idea por parte del BNG!!!!",6,30,pper8570,,,pper8570 de Reis Responde a slle7096. hace 7 meses. Sería ideal para sede de un soviet.,3,28,rcga-437810672,LUGO,,"hace 7 meses. Jajajaja Muy importante para economía, empleo, vivienda, etc... jajajaja. Ah, de eso nada... jajajaja",5,29,Antonio75,FERROL,,"hace 7 meses. Vaya ideas del BNG Lo que tenía que convertirse en un museo son todas las sedes del BNG, un museo al comunismo trasnochado y casposo",9,30,REPUBLICA GALEGA,,,"REPUBLICA GALEGA desde A CORUÑA Responde a Antonio75. hace 7 meses. Quen fala de casposo Os franquistas e nacionalista esoañois que comentan por aqui, de risa....",30,5,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
La Voz de Galicia,2024-10-20T00:00:00,https://www.lavozdegalicia.es/noticia/pontevedra/2024/10/20/montecelo-repite-principal-inversion-xunta-comarca/0003_202410P20C1991.htm,0,Montecelo repite como la principal inversión de la Xunta en Pontevedra y su entorno,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
La Voz de Galicia,2024-10-20T00:00:00,https://www.lavozdegalicia.es/noticia/pontevedra/2024/10/20/augas-impulsa-saneamiento-ria-lleva-2027-partidas-poio-mollavao/0003_202410P20C2991.htm,0,Augas impulsa el saneamiento de la ría de Pontevedra aunque lleva al 2027 partidas finales para obras en Poio y Mollavao,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
La Voz de Galicia,2024-10-19T00:00:00,https://www.lavozdegalicia.es/noticia/pontevedra/2024/10/19/gran-montecelo-lidera-inversion-xunta-pontevedra-entorno-ano-2025/00031729342023318603368.htm,0,El Gran Montecelo vuelve a liderar la inversión de la Xunta en Pontevedra y su entorno para el año 2025,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
La Voz de Galicia,2024-10-12T00:00:00,https://www.lavozdegalicia.es/noticia/somosagro/agricultura/2024/10/12/span-langglemerxencia-cinexeticaspan-jabalies-extiende-12-concellos/0003_202410P12C1991.htm,0,La «emerxencia cinexética» por jabalíes se extiende a Pontevedra y doce municipios de su entorno,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
La Voz de Galicia,2024-10-10T00:00:00,https://www.lavozdegalicia.es/noticia/pontevedra/2024/10/10/kirk-dio-tregua-comarca/0003_202410P10C3991.htm,0,Así fue el paso del temporal Kirk por la comarca de Pontevedra,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
